date,article,sales,revenue,avg_price,weekday,month,is_public_holiday,lag_1,lag_7
2022-02-26,FLAN,2.0,4.2,2.1,5,2,False,4.0,6.0
2022-02-27,FLAN,6.0,12.600000000000001,2.1,6,2,False,2.0,0.0
2022-02-28,FLAN,0.0,0.0,,0,2,False,6.0,0.0
2022-03-01,FLAN,3.0,6.300000000000001,2.1,1,3,False,0.0,0.0
2022-03-02,FLAN,1.0,2.1,2.1,2,3,False,3.0,0.0
2022-03-03,FLAN,2.0,4.2,2.1,3,3,False,1.0,3.0
2022-03-04,FLAN,1.0,2.1,2.1,4,3,False,2.0,4.0
2022-03-05,FLAN,2.0,4.2,2.1,5,3,False,1.0,2.0
2022-03-06,FLAN,0.0,0.0,,6,3,False,2.0,6.0
2022-03-07,FLAN,0.0,0.0,,0,3,False,0.0,0.0
2022-03-08,FLAN,2.0,4.2,2.1,1,3,False,0.0,3.0
2022-03-09,FLAN,1.0,2.1,2.1,2,3,False,2.0,1.0
2022-03-10,FLAN,0.0,0.0,,3,3,False,1.0,2.0
2022-03-11,FLAN,1.0,2.1,2.1,4,3,False,0.0,1.0
2022-03-12,FLAN,2.0,4.2,2.1,5,3,False,1.0,2.0
2022-03-13,FLAN,3.0,6.300000000000001,2.1,6,3,False,2.0,0.0
2022-03-14,FLAN,1.0,2.1,2.1,0,3,False,3.0,0.0
2022-03-15,FLAN,1.0,2.1,2.1,1,3,False,1.0,2.0
2022-03-16,FLAN,2.0,4.2,2.1,2,3,False,1.0,1.0
2022-03-17,FLAN,4.0,8.4,2.1,3,3,False,2.0,0.0
2022-03-18,FLAN,0.0,0.0,,4,3,False,4.0,1.0
2022-03-19,FLAN,2.0,4.2,2.1,5,3,False,0.0,2.0
2022-03-20,FLAN,5.0,10.5,2.1,6,3,False,2.0,3.0
2022-03-21,FLAN,0.0,0.0,,0,3,False,5.0,1.0
2022-03-22,FLAN,0.0,0.0,,1,3,False,0.0,1.0
2022-03-23,FLAN,0.0,0.0,,2,3,False,0.0,2.0
2022-03-24,FLAN,0.0,0.0,,3,3,False,0.0,4.0
2022-03-25,FLAN,3.0,6.300000000000001,2.1,4,3,False,0.0,0.0
2022-03-26,FLAN,3.0,6.300000000000001,2.1,5,3,False,3.0,2.0
2022-03-27,FLAN,5.0,10.5,2.1,6,3,False,3.0,5.0
2022-03-28,FLAN,0.0,0.0,,0,3,False,5.0,0.0
2022-03-29,FLAN,3.0,6.300000000000001,2.1,1,3,False,0.0,0.0
2022-03-30,FLAN,1.0,2.1,2.1,2,3,False,3.0,0.0
2022-03-31,FLAN,2.0,4.2,2.1,3,3,False,1.0,0.0
2022-04-01,FLAN,1.0,2.1,2.1,4,4,False,2.0,3.0
2022-04-02,FLAN,2.0,4.2,2.1,5,4,False,1.0,3.0
2022-04-03,FLAN,1.0,2.1,2.1,6,4,False,2.0,5.0
2022-04-04,FLAN,0.0,0.0,,0,4,False,1.0,0.0
2022-04-05,FLAN,2.0,4.2,2.1,1,4,False,0.0,3.0
2022-04-06,FLAN,3.0,6.300000000000001,2.1,2,4,False,2.0,1.0
2022-04-07,FLAN,4.0,8.4,2.1,3,4,False,3.0,2.0
2022-04-08,FLAN,0.0,0.0,,4,4,False,4.0,1.0
2022-04-09,FLAN,0.0,0.0,,5,4,False,0.0,2.0
2022-04-10,FLAN,0.0,0.0,,6,4,False,0.0,1.0
2022-04-11,FLAN,0.0,0.0,,0,4,False,0.0,0.0
2022-04-12,FLAN,1.0,2.1,2.1,1,4,False,0.0,2.0
2022-04-13,FLAN,1.0,2.1,2.1,2,4,False,1.0,3.0
2022-04-14,FLAN,3.0,6.300000000000001,2.1,3,4,False,1.0,4.0
2022-04-15,FLAN,0.0,0.0,,4,4,False,3.0,0.0
2022-04-16,FLAN,2.0,4.2,2.1,5,4,False,0.0,0.0
2022-04-17,FLAN,0.0,0.0,,6,4,False,2.0,0.0
2022-04-18,FLAN,1.0,2.1,2.1,0,4,True,0.0,0.0
2022-04-19,FLAN,0.0,0.0,,1,4,False,1.0,1.0
2022-04-20,FLAN,3.0,6.300000000000001,2.1,2,4,False,0.0,1.0
2022-04-21,FLAN,3.0,6.300000000000001,2.1,3,4,False,3.0,3.0
2022-04-22,FLAN,4.0,8.4,2.1,4,4,False,3.0,0.0
2022-04-23,FLAN,2.0,4.2,2.1,5,4,False,4.0,2.0
2022-04-24,FLAN,0.0,0.0,,6,4,False,2.0,0.0
2022-04-25,FLAN,3.0,6.300000000000001,2.1,0,4,False,0.0,1.0
2022-04-26,FLAN,0.0,0.0,,1,4,False,3.0,0.0
2022-04-27,FLAN,2.0,4.2,2.1,2,4,False,0.0,3.0
2022-04-28,FLAN,4.0,8.4,2.1,3,4,False,2.0,3.0
2022-04-29,FLAN,2.0,4.2,2.1,4,4,False,4.0,4.0
2022-04-30,FLAN,1.0,2.1,2.1,5,4,False,2.0,2.0
2022-05-01,FLAN,0.0,0.0,,6,5,True,1.0,0.0
2022-05-02,FLAN,0.0,0.0,,0,5,False,0.0,3.0
2022-05-03,FLAN,2.0,4.2,2.1,1,5,False,0.0,0.0
2022-05-04,FLAN,0.0,0.0,,2,5,False,2.0,2.0
2022-05-05,FLAN,5.0,10.5,2.1,3,5,False,0.0,4.0
2022-05-06,FLAN,3.0,6.300000000000001,2.1,4,5,False,5.0,2.0
2022-05-07,FLAN,0.0,0.0,,5,5,False,3.0,1.0
2022-05-08,FLAN,0.0,0.0,,6,5,True,0.0,0.0
2022-05-09,FLAN,1.0,2.1,2.1,0,5,False,0.0,0.0
2022-05-10,FLAN,2.0,4.2,2.1,1,5,False,1.0,2.0
2022-05-11,FLAN,0.0,0.0,,2,5,False,2.0,0.0
2022-05-12,FLAN,0.0,0.0,,3,5,False,0.0,5.0
2022-05-13,FLAN,4.0,8.4,2.1,4,5,False,0.0,3.0
2022-05-14,FLAN,5.0,10.5,2.1,5,5,False,4.0,0.0
2022-05-15,FLAN,0.0,0.0,,6,5,False,5.0,0.0
2022-05-16,FLAN,0.0,0.0,,0,5,False,0.0,1.0
2022-05-17,FLAN,3.0,6.300000000000001,2.1,1,5,False,0.0,2.0
2022-05-18,FLAN,4.0,8.4,2.1,2,5,False,3.0,0.0
2022-05-19,FLAN,2.0,4.2,2.1,3,5,False,4.0,0.0
2022-05-20,FLAN,0.0,0.0,,4,5,False,2.0,4.0
2022-05-21,FLAN,1.0,2.1,2.1,5,5,False,0.0,5.0
2022-05-22,FLAN,3.0,6.300000000000001,2.1,6,5,False,1.0,0.0
2022-05-23,FLAN,0.0,0.0,,0,5,False,3.0,0.0
2022-05-24,FLAN,1.0,2.1,2.1,1,5,False,0.0,3.0
2022-05-25,FLAN,4.0,8.4,2.1,2,5,False,1.0,4.0
2022-05-26,FLAN,0.0,0.0,,3,5,True,4.0,2.0
2022-05-27,FLAN,2.0,4.2,2.1,4,5,False,0.0,0.0
2022-05-28,FLAN,0.0,0.0,,5,5,False,2.0,1.0
2022-05-29,FLAN,0.0,0.0,,6,5,False,0.0,3.0
2022-05-30,FLAN,4.0,8.4,2.1,0,5,False,0.0,0.0
2022-05-31,FLAN,0.0,0.0,,1,5,False,4.0,1.0
2022-06-01,FLAN,4.0,8.4,2.1,2,6,False,0.0,4.0
2022-06-02,FLAN,3.0,6.300000000000001,2.1,3,6,False,4.0,0.0
2022-06-03,FLAN,3.0,6.300000000000001,2.1,4,6,False,3.0,2.0
2022-06-04,FLAN,0.0,0.0,,5,6,False,3.0,0.0
2022-06-05,FLAN,5.0,10.5,2.1,6,6,False,0.0,0.0
2022-06-06,FLAN,4.0,8.4,2.1,0,6,True,5.0,4.0
2022-06-07,FLAN,3.0,6.300000000000001,2.1,1,6,False,4.0,0.0
2022-06-08,FLAN,1.0,2.1,2.1,2,6,False,3.0,4.0
2022-06-09,FLAN,2.0,4.2,2.1,3,6,False,1.0,3.0
2022-06-10,FLAN,1.0,2.1,2.1,4,6,False,2.0,3.0
2022-06-11,FLAN,1.0,2.1,2.1,5,6,False,1.0,0.0
2022-06-12,FLAN,0.0,0.0,,6,6,False,1.0,5.0
2022-06-13,FLAN,2.0,4.2,2.1,0,6,False,0.0,4.0
2022-06-14,FLAN,0.0,0.0,,1,6,False,2.0,3.0
2022-06-15,FLAN,0.0,0.0,,2,6,False,0.0,1.0
2022-06-16,FLAN,1.0,2.1,2.1,3,6,False,0.0,2.0
2022-06-17,FLAN,2.0,4.2,2.1,4,6,False,1.0,1.0
2022-06-18,FLAN,2.0,4.2,2.1,5,6,False,2.0,1.0
2022-06-19,FLAN,4.0,8.4,2.1,6,6,False,2.0,0.0
2022-06-20,FLAN,3.0,6.300000000000001,2.1,0,6,False,4.0,2.0
2022-06-21,FLAN,3.0,6.300000000000001,2.1,1,6,False,3.0,0.0
2022-06-22,FLAN,0.0,0.0,,2,6,False,3.0,0.0
2022-06-23,FLAN,4.0,8.4,2.1,3,6,False,0.0,1.0
2022-06-24,FLAN,3.0,6.300000000000001,2.1,4,6,False,4.0,2.0
2022-06-25,FLAN,4.0,8.4,2.1,5,6,False,3.0,2.0
2022-06-26,FLAN,0.0,0.0,,6,6,False,4.0,4.0
2022-06-27,FLAN,0.0,0.0,,0,6,False,0.0,3.0
2022-06-28,FLAN,0.0,0.0,,1,6,False,0.0,3.0
2022-06-29,FLAN,3.0,6.6000000000000005,2.2,2,6,False,0.0,0.0
2022-06-30,FLAN,2.0,4.4,2.2,3,6,False,3.0,4.0
2022-07-01,FLAN,0.0,0.0,,4,7,False,2.0,3.0
2022-07-02,FLAN,1.0,2.2,2.2,5,7,False,0.0,4.0
2022-07-03,FLAN,5.0,11.0,2.2,6,7,False,1.0,0.0
2022-07-04,FLAN,1.0,2.2,2.2,0,7,False,5.0,0.0
2022-07-05,FLAN,4.0,8.8,2.2,1,7,False,1.0,0.0
2022-07-06,FLAN,2.0,4.4,2.2,2,7,False,4.0,3.0
2022-07-07,FLAN,5.0,11.0,2.2,3,7,False,2.0,2.0
2022-07-08,FLAN,1.0,2.2,2.2,4,7,False,5.0,0.0
2022-07-09,FLAN,1.0,2.2,2.2,5,7,False,1.0,1.0
2022-07-10,FLAN,2.0,4.4,2.2,6,7,False,1.0,5.0
2022-07-11,FLAN,6.0,13.200000000000001,2.2,0,7,False,2.0,1.0
2022-07-12,FLAN,2.0,4.4,2.2,1,7,False,6.0,4.0
2022-07-13,FLAN,5.0,11.0,2.2,2,7,False,2.0,2.0
2022-07-14,FLAN,4.0,8.8,2.2,3,7,True,5.0,5.0
2022-07-15,FLAN,5.0,11.0,2.2,4,7,False,4.0,1.0
2022-07-16,FLAN,2.0,4.4,2.2,5,7,False,5.0,1.0
2022-07-17,FLAN,6.0,13.200000000000001,2.2,6,7,False,2.0,2.0
2022-07-18,FLAN,2.0,4.4,2.2,0,7,False,10.0,6.0
2022-07-19,FLAN,0.0,0.0,,1,7,False,2.0,2.0
2022-07-20,FLAN,5.0,11.0,2.2,2,7,False,0.0,5.0
2022-07-21,FLAN,2.0,4.4,2.2,3,7,False,5.0,4.0
2022-07-22,FLAN,4.0,8.8,2.2,4,7,False,2.0,5.0
2022-07-23,FLAN,5.0,11.0,2.2,5,7,False,4.0,2.0
2022-07-24,FLAN,4.0,8.8,2.2,6,7,False,5.0,10.0
2022-07-25,FLAN,2.0,4.4,2.2,0,7,False,4.0,2.0
2022-07-26,FLAN,2.0,4.4,2.2,1,7,False,2.0,0.0
2022-07-27,FLAN,3.0,6.6000000000000005,2.2,2,7,False,2.0,5.0
2022-07-28,FLAN,2.0,4.4,2.2,3,7,False,3.0,2.0
2022-07-29,FLAN,0.0,0.0,,4,7,False,2.0,4.0
2022-07-30,FLAN,5.0,11.0,2.2,5,7,False,0.0,5.0
2022-07-31,FLAN,5.0,11.0,2.2,6,7,False,5.0,4.0
2022-08-01,FLAN,0.0,0.0,,0,8,False,5.0,2.0
2022-08-02,FLAN,1.0,2.2,2.2,1,8,False,0.0,2.0
2022-08-03,FLAN,1.0,2.2,2.2,2,8,False,1.0,3.0
2022-08-04,FLAN,2.0,4.4,2.2,3,8,False,1.0,2.0
2022-08-05,FLAN,3.0,6.6000000000000005,2.2,4,8,False,2.0,0.0
2022-08-06,FLAN,2.0,4.4,2.2,5,8,False,3.0,5.0
2022-08-07,FLAN,5.0,11.0,2.2,6,8,False,2.0,5.0
2022-08-08,FLAN,3.0,6.6000000000000005,2.2,0,8,False,5.0,0.0
2022-08-09,FLAN,1.0,2.2,2.2,1,8,False,3.0,1.0
2022-08-10,FLAN,6.0,13.200000000000001,2.2,2,8,False,1.0,1.0
2022-08-11,FLAN,0.0,0.0,,3,8,False,6.0,2.0
2022-08-12,FLAN,2.0,4.4,2.2,4,8,False,0.0,3.0
2022-08-13,FLAN,4.0,8.8,2.2,5,8,False,2.0,2.0
2022-08-14,FLAN,6.0,13.200000000000001,2.2,6,8,False,4.0,5.0
2022-08-15,FLAN,5.0,11.0,2.2,0,8,True,6.0,3.0
2022-08-16,FLAN,3.0,6.6000000000000005,2.2,1,8,False,5.0,1.0
2022-08-17,FLAN,0.0,0.0,,2,8,False,3.0,6.0
2022-08-18,FLAN,3.0,6.6000000000000005,2.2,3,8,False,0.0,0.0
2022-08-19,FLAN,0.0,0.0,,4,8,False,3.0,2.0
2022-08-20,FLAN,3.0,6.6000000000000005,2.2,5,8,False,0.0,4.0
2022-08-21,FLAN,5.0,11.0,2.2,6,8,False,3.0,6.0
2022-08-22,FLAN,5.0,11.0,2.2,0,8,False,5.0,5.0
2022-08-23,FLAN,0.0,0.0,,1,8,False,5.0,3.0
2022-08-24,FLAN,3.0,6.6000000000000005,2.2,2,8,False,0.0,0.0
2022-08-25,FLAN,4.0,8.8,2.2,3,8,False,3.0,3.0
2022-08-26,FLAN,3.0,6.6000000000000005,2.2,4,8,False,4.0,0.0
2022-08-27,FLAN,2.0,4.4,2.2,5,8,False,3.0,3.0
2022-08-28,FLAN,3.0,6.6000000000000005,2.2,6,8,False,2.0,5.0
2022-08-29,FLAN,5.0,11.0,2.2,0,8,False,3.0,5.0
2022-08-30,FLAN,0.0,0.0,,1,8,False,5.0,0.0
2022-08-31,FLAN,3.0,6.6000000000000005,2.2,2,8,False,0.0,3.0
2022-09-01,FLAN,0.0,0.0,,3,9,False,3.0,4.0
2022-09-02,FLAN,0.0,0.0,,4,9,False,0.0,3.0
2022-09-03,FLAN,3.0,6.6000000000000005,2.2,5,9,False,0.0,2.0
2022-09-04,FLAN,3.0,6.6000000000000005,2.2,6,9,False,3.0,3.0
2022-09-05,FLAN,2.0,4.4,2.2,0,9,False,3.0,5.0
2022-09-06,FLAN,4.0,8.8,2.2,1,9,False,2.0,0.0
2022-09-07,FLAN,1.0,2.2,2.2,2,9,False,4.0,3.0
2022-09-08,FLAN,2.0,4.4,2.2,3,9,False,1.0,0.0
2022-09-09,FLAN,3.0,6.6000000000000005,2.2,4,9,False,2.0,0.0
2022-09-10,FLAN,3.0,6.6000000000000005,2.2,5,9,False,3.0,3.0
2022-09-11,FLAN,2.0,4.4,2.2,6,9,False,3.0,3.0
2022-09-12,FLAN,0.0,0.0,,0,9,False,2.0,2.0
2022-09-13,FLAN,0.0,0.0,,1,9,False,0.0,4.0
2022-09-14,FLAN,2.0,4.4,2.2,2,9,False,0.0,1.0
2022-09-15,FLAN,0.0,0.0,,3,9,False,2.0,2.0
2022-09-16,FLAN,1.0,2.2,2.2,4,9,False,0.0,3.0
2022-09-17,FLAN,3.0,6.6000000000000005,2.2,5,9,False,1.0,3.0
2022-09-18,FLAN,6.0,13.200000000000001,2.2,6,9,False,3.0,2.0
2022-09-19,FLAN,0.0,0.0,,0,9,False,11.0,0.0
2022-09-20,FLAN,0.0,0.0,,1,9,False,0.0,0.0
2022-09-21,FLAN,0.0,0.0,,2,9,False,0.0,2.0
2022-09-22,FLAN,0.0,0.0,,3,9,False,0.0,0.0
2022-09-23,FLAN,2.0,4.4,2.2,4,9,False,0.0,1.0
2022-09-24,FLAN,2.0,4.4,2.2,5,9,False,2.0,3.0
2022-09-25,FLAN,6.0,13.200000000000001,2.2,6,9,False,2.0,11.0
2022-09-26,FLAN,1.0,2.2,2.2,0,9,False,6.0,0.0
2022-09-27,FLAN,0.0,0.0,,1,9,False,1.0,0.0
2022-09-28,FLAN,1.0,2.2,2.2,2,9,False,0.0,0.0
2022-09-29,FLAN,0.0,0.0,,3,9,False,1.0,0.0
2022-09-30,FLAN,1.0,2.2,2.2,4,9,False,0.0,2.0
2021-01-02,FLAN ABRICOT,0.0,0.0,,5,1,False,0.0,0.0
2021-01-03,FLAN ABRICOT,0.0,0.0,,6,1,False,0.0,0.0
2021-01-04,FLAN ABRICOT,0.0,0.0,,0,1,False,0.0,0.0
2021-01-05,FLAN ABRICOT,0.0,0.0,,1,1,False,0.0,0.0
2021-01-06,FLAN ABRICOT,0.0,0.0,,2,1,False,0.0,0.0
2021-01-07,FLAN ABRICOT,0.0,0.0,,3,1,False,0.0,0.0
2021-01-08,FLAN ABRICOT,0.0,0.0,,4,1,False,0.0,0.0
2021-01-09,FLAN ABRICOT,0.0,0.0,,5,1,False,0.0,0.0
2021-01-10,FLAN ABRICOT,0.0,0.0,,6,1,False,0.0,0.0
2021-01-11,FLAN ABRICOT,0.0,0.0,,0,1,False,0.0,0.0
2021-01-12,FLAN ABRICOT,0.0,0.0,,1,1,False,0.0,0.0
2021-01-13,FLAN ABRICOT,0.0,0.0,,2,1,False,0.0,0.0
2021-01-14,FLAN ABRICOT,0.0,0.0,,3,1,False,0.0,0.0
2021-01-15,FLAN ABRICOT,0.0,0.0,,4,1,False,0.0,0.0
2021-01-16,FLAN ABRICOT,0.0,0.0,,5,1,False,0.0,0.0
2021-01-17,FLAN ABRICOT,0.0,0.0,,6,1,False,0.0,0.0
2021-01-18,FLAN ABRICOT,0.0,0.0,,0,1,False,0.0,0.0
2021-01-19,FLAN ABRICOT,0.0,0.0,,1,1,False,0.0,0.0
2021-01-20,FLAN ABRICOT,0.0,0.0,,2,1,False,0.0,0.0
2021-01-21,FLAN ABRICOT,0.0,0.0,,3,1,False,0.0,0.0
2021-01-22,FLAN ABRICOT,4.0,8.4,2.1,4,1,False,0.0,0.0
2021-01-23,FLAN ABRICOT,0.0,0.0,,5,1,False,4.0,0.0
2021-01-24,FLAN ABRICOT,1.0,2.1,2.1,6,1,False,0.0,0.0
2021-01-25,FLAN ABRICOT,5.0,10.5,2.1,0,1,False,1.0,0.0
2021-01-26,FLAN ABRICOT,0.0,0.0,,1,1,False,5.0,0.0
2021-01-27,FLAN ABRICOT,0.0,0.0,,2,1,False,0.0,0.0
2021-01-28,FLAN ABRICOT,0.0,0.0,,3,1,False,0.0,0.0
2021-01-29,FLAN ABRICOT,2.0,4.2,2.1,4,1,False,0.0,4.0
2021-01-30,FLAN ABRICOT,0.0,0.0,,5,1,False,2.0,0.0
2021-01-31,FLAN ABRICOT,0.0,0.0,,6,1,False,0.0,1.0
2021-02-01,FLAN ABRICOT,0.0,0.0,,0,2,False,0.0,5.0
2021-02-02,FLAN ABRICOT,0.0,0.0,,1,2,False,0.0,0.0
2021-02-03,FLAN ABRICOT,0.0,0.0,,2,2,False,0.0,0.0
2021-02-04,FLAN ABRICOT,0.0,0.0,,3,2,False,0.0,0.0
2021-02-05,FLAN ABRICOT,0.0,0.0,,4,2,False,0.0,2.0
2021-02-06,FLAN ABRICOT,4.0,8.4,2.1,5,2,False,0.0,0.0
2021-02-07,FLAN ABRICOT,0.0,0.0,,6,2,False,4.0,0.0
2021-02-08,FLAN ABRICOT,0.0,0.0,,0,2,False,0.0,0.0
2021-02-09,FLAN ABRICOT,0.0,0.0,,1,2,False,0.0,0.0
2021-02-10,FLAN ABRICOT,0.0,0.0,,2,2,False,0.0,0.0
2021-02-11,FLAN ABRICOT,0.0,0.0,,3,2,False,0.0,0.0
2021-02-12,FLAN ABRICOT,2.0,4.2,2.1,4,2,False,0.0,0.0
2021-02-13,FLAN ABRICOT,0.0,0.0,,5,2,False,2.0,4.0
2021-02-14,FLAN ABRICOT,0.0,0.0,,6,2,False,0.0,0.0
2021-02-15,FLAN ABRICOT,0.0,0.0,,0,2,False,0.0,0.0
2021-02-16,FLAN ABRICOT,0.0,0.0,,1,2,False,0.0,0.0
2021-02-17,FLAN ABRICOT,0.0,0.0,,2,2,False,0.0,0.0
2021-02-18,FLAN ABRICOT,1.0,2.1,2.1,3,2,False,0.0,0.0
2021-02-19,FLAN ABRICOT,1.0,2.1,2.1,4,2,False,1.0,2.0
2021-02-20,FLAN ABRICOT,2.0,4.2,2.1,5,2,False,1.0,0.0
2021-02-21,FLAN ABRICOT,3.0,6.300000000000001,2.1,6,2,False,2.0,0.0
2021-02-22,FLAN ABRICOT,0.0,0.0,,0,2,False,3.0,0.0
2021-02-23,FLAN ABRICOT,0.0,0.0,,1,2,False,0.0,0.0
2021-02-24,FLAN ABRICOT,0.0,0.0,,2,2,False,0.0,0.0
2021-02-25,FLAN ABRICOT,4.0,8.4,2.1,3,2,False,0.0,1.0
2021-02-26,FLAN ABRICOT,3.0,6.300000000000001,2.1,4,2,False,4.0,1.0
2021-02-27,FLAN ABRICOT,0.0,0.0,,5,2,False,3.0,2.0
2021-02-28,FLAN ABRICOT,0.0,0.0,,6,2,False,0.0,3.0
2021-03-01,FLAN ABRICOT,0.0,0.0,,0,3,False,0.0,0.0
2021-03-02,FLAN ABRICOT,5.0,10.5,2.1,1,3,False,0.0,0.0
2021-03-03,FLAN ABRICOT,0.0,0.0,,2,3,False,5.0,0.0
2021-03-04,FLAN ABRICOT,2.0,4.2,2.1,3,3,False,0.0,4.0
2021-03-05,FLAN ABRICOT,0.0,0.0,,4,3,False,2.0,3.0
2021-03-06,FLAN ABRICOT,0.0,0.0,,5,3,False,0.0,0.0
2021-03-07,FLAN ABRICOT,0.0,0.0,,6,3,False,0.0,0.0
2021-03-08,FLAN ABRICOT,0.0,0.0,,0,3,False,0.0,0.0
2021-03-09,FLAN ABRICOT,0.0,0.0,,1,3,False,0.0,5.0
2021-03-10,FLAN ABRICOT,0.0,0.0,,2,3,False,0.0,0.0
2021-03-11,FLAN ABRICOT,4.0,8.4,2.1,3,3,False,0.0,2.0
2021-03-12,FLAN ABRICOT,2.0,4.2,2.1,4,3,False,4.0,0.0
2021-03-13,FLAN ABRICOT,2.0,4.2,2.1,5,3,False,2.0,0.0
2021-03-14,FLAN ABRICOT,0.0,0.0,,6,3,False,2.0,0.0
2021-03-15,FLAN ABRICOT,0.0,0.0,,0,3,False,0.0,0.0
2021-03-16,FLAN ABRICOT,0.0,0.0,,1,3,False,0.0,0.0
2021-03-17,FLAN ABRICOT,0.0,0.0,,2,3,False,0.0,0.0
2021-03-18,FLAN ABRICOT,1.0,2.1,2.1,3,3,False,0.0,4.0
2021-03-19,FLAN ABRICOT,0.0,0.0,,4,3,False,1.0,2.0
2021-03-20,FLAN ABRICOT,0.0,0.0,,5,3,False,0.0,2.0
2021-03-21,FLAN ABRICOT,4.0,8.4,2.1,6,3,False,0.0,0.0
2021-03-22,FLAN ABRICOT,1.0,2.1,2.1,0,3,False,4.0,0.0
2021-03-23,FLAN ABRICOT,0.0,0.0,,1,3,False,1.0,0.0
2021-03-24,FLAN ABRICOT,0.0,0.0,,2,3,False,0.0,0.0
2021-03-25,FLAN ABRICOT,0.0,0.0,,3,3,False,0.0,1.0
2021-03-26,FLAN ABRICOT,3.0,6.300000000000001,2.1,4,3,False,0.0,0.0
2021-03-27,FLAN ABRICOT,6.0,12.600000000000001,2.1,5,3,False,3.0,0.0
2021-03-28,FLAN ABRICOT,2.0,4.2,2.1,6,3,False,6.0,4.0
2021-03-29,FLAN ABRICOT,0.0,0.0,,0,3,False,2.0,1.0
2021-03-30,FLAN ABRICOT,0.0,0.0,,1,3,False,0.0,0.0
2021-03-31,FLAN ABRICOT,0.0,0.0,,2,3,False,0.0,0.0
2021-04-01,FLAN ABRICOT,2.0,4.2,2.1,3,4,False,0.0,0.0
2021-04-02,FLAN ABRICOT,0.0,0.0,,4,4,False,2.0,3.0
2021-04-03,FLAN ABRICOT,2.0,4.2,2.1,5,4,False,0.0,6.0
2021-04-04,FLAN ABRICOT,0.0,0.0,,6,4,False,2.0,2.0
2021-04-05,FLAN ABRICOT,0.0,0.0,,0,4,True,0.0,0.0
2021-04-06,FLAN ABRICOT,0.0,0.0,,1,4,False,0.0,0.0
2021-04-07,FLAN ABRICOT,0.0,0.0,,2,4,False,0.0,0.0
2021-04-08,FLAN ABRICOT,3.0,6.300000000000001,2.1,3,4,False,0.0,2.0
2021-04-09,FLAN ABRICOT,1.0,2.1,2.1,4,4,False,3.0,0.0
2021-04-10,FLAN ABRICOT,0.0,0.0,,5,4,False,1.0,2.0
2021-04-11,FLAN ABRICOT,0.0,0.0,,6,4,False,0.0,0.0
2021-04-12,FLAN ABRICOT,0.0,0.0,,0,4,False,0.0,0.0
2021-04-13,FLAN ABRICOT,0.0,0.0,,1,4,False,0.0,0.0
2021-04-14,FLAN ABRICOT,0.0,0.0,,2,4,False,0.0,0.0
2021-04-15,FLAN ABRICOT,5.0,10.5,2.1,3,4,False,0.0,3.0
2021-04-16,FLAN ABRICOT,2.0,4.2,2.1,4,4,False,5.0,1.0
2021-04-17,FLAN ABRICOT,2.0,4.2,2.1,5,4,False,2.0,0.0
2021-04-18,FLAN ABRICOT,0.0,0.0,,6,4,False,2.0,0.0
2021-04-19,FLAN ABRICOT,0.0,0.0,,0,4,False,0.0,0.0
2021-04-20,FLAN ABRICOT,0.0,0.0,,1,4,False,0.0,0.0
2021-04-21,FLAN ABRICOT,0.0,0.0,,2,4,False,0.0,0.0
2021-04-22,FLAN ABRICOT,4.0,8.4,2.1,3,4,False,0.0,5.0
2021-04-23,FLAN ABRICOT,1.0,2.1,2.1,4,4,False,4.0,2.0
2021-04-24,FLAN ABRICOT,2.0,4.2,2.1,5,4,False,1.0,2.0
2021-04-25,FLAN ABRICOT,3.0,6.300000000000001,2.1,6,4,False,2.0,0.0
2021-04-26,FLAN ABRICOT,0.0,0.0,,0,4,False,3.0,0.0
2021-04-27,FLAN ABRICOT,0.0,0.0,,1,4,False,0.0,0.0
2021-04-28,FLAN ABRICOT,0.0,0.0,,2,4,False,0.0,0.0
2021-04-29,FLAN ABRICOT,0.0,0.0,,3,4,False,0.0,4.0
2021-04-30,FLAN ABRICOT,0.0,0.0,,4,4,False,0.0,1.0
2021-05-01,FLAN ABRICOT,0.0,0.0,,5,5,True,0.0,2.0
2021-05-02,FLAN ABRICOT,5.0,10.5,2.1,6,5,False,0.0,3.0
2021-05-03,FLAN ABRICOT,2.0,4.2,2.1,0,5,False,5.0,0.0
2021-05-04,FLAN ABRICOT,5.0,10.5,2.1,1,5,False,2.0,0.0
2021-05-05,FLAN ABRICOT,0.0,0.0,,2,5,False,5.0,0.0
2021-05-06,FLAN ABRICOT,3.0,6.300000000000001,2.1,3,5,False,0.0,0.0
2021-05-07,FLAN ABRICOT,0.0,0.0,,4,5,False,3.0,0.0
2021-05-08,FLAN ABRICOT,3.0,6.300000000000001,2.1,5,5,True,0.0,0.0
2021-05-09,FLAN ABRICOT,2.0,4.2,2.1,6,5,False,3.0,5.0
2021-05-10,FLAN ABRICOT,0.0,0.0,,0,5,False,2.0,2.0
2021-05-11,FLAN ABRICOT,1.0,2.1,2.1,1,5,False,0.0,5.0
2021-05-12,FLAN ABRICOT,2.0,4.2,2.1,2,5,False,1.0,0.0
2021-05-13,FLAN ABRICOT,3.0,6.300000000000001,2.1,3,5,True,2.0,3.0
2021-05-14,FLAN ABRICOT,0.0,0.0,,4,5,False,3.0,0.0
2021-05-15,FLAN ABRICOT,0.0,0.0,,5,5,False,0.0,3.0
2021-05-16,FLAN ABRICOT,0.0,0.0,,6,5,False,0.0,2.0
